time,open,high,low,close,volume,timestamp
2020-09-22 00:00:00,0.85000000,7.00000000,0.85000000,5.31930000,31441883.16000000,1600732800000
2020-09-23 00:00:00,5.32790000,5.36000000,3.40000000,3.53500000,12620608.01000000,1600819200000
2020-09-24 00:00:00,3.53050000,4.88730000,3.40330000,4.64110000,7107843.86000000,1600905600000
2020-09-25 00:00:00,4.63660000,5.02340000,4.20010000,4.71340000,3886096.71000000,1600992000000
2020-09-26 00:00:00,4.71640000,4.82000000,4.32940000,4.52000000,1814932.97000000,1601078400000
2020-09-27 00:00:00,4.52140000,4.71340000,4.10680000,4.64840000,1500134.56000000,1601164800000
2020-09-28 00:00:00,4.64850000,4.70500000,4.16670000,4.20210000,1210446.38000000,1601251200000
2020-09-29 00:00:00,4.19990000,4.28990000,3.96070000,4.13940000,1057878.53000000,1601337600000
2020-09-30 00:00:00,4.14290000,4.41100000,3.99580000,4.32930000,915518.31000000,1601424000000
2020-10-01 00:00:00,4.32930000,4.53000000,4.01400000,4.15000000,1477288.72000000,1601510400000
2020-10-02 00:00:00,4.14220000,4.21980000,3.63320000,3.91150000,1847614.48000000,1601596800000
2020-10-03 00:00:00,3.91560000,4.19000000,3.86960000,4.01680000,679798.03000000,1601683200000
2020-10-04 00:00:00,4.02020000,4.07980000,3.83340000,3.96400000,630849.97000000,1601769600000
2020-10-05 00:00:00,3.95820000,4.04560000,3.87000000,3.98130000,475912.76000000,1601856000000
2020-10-06 00:00:00,3.99490000,4.00000000,3.50000000,3.54240000,971155.87000000,1601942400000
2020-10-07 00:00:00,3.54010000,3.54620000,3.20700000,3.44200000,988661.32000000,1602028800000
2020-10-08 00:00:00,3.44090000,3.95990000,3.32280000,3.91470000,900977.83000000,1602115200000
2020-10-09 00:00:00,3.91470000,4.32520000,3.80340000,4.24910000,573063.37000000,1602201600000
2020-10-10 00:00:00,4.24270000,4.26930000,4.00010000,4.02300000,821315.35000000,1602288000000
2020-10-11 00:00:00,4.02050000,4.17620000,3.93330000,4.09600000,542437.49000000,1602374400000
2020-10-12 00:00:00,4.08410000,4.71000000,4.05400000,4.41000000,851811.15000000,1602460800000
2020-10-13 00:00:00,4.40990000,4.56360000,4.32030000,4.48060000,776819.51000000,1602547200000
2020-10-14 00:00:00,4.48080000,4.48480000,4.01250000,4.15960000,512479.12000000,1602633600000
2020-10-15 00:00:00,4.15000000,4.23120000,3.99850000,4.12690000,306544.02000000,1602720000000
2020-10-16 00:00:00,4.12660000,4.15820000,3.87550000,4.04330000,538055.06000000,1602806400000
2020-10-17 00:00:00,4.04620000,4.21000000,3.96730000,4.19460000,258634.77000000,1602892800000
2020-10-18 00:00:00,4.18740000,4.24610000,4.07010000,4.11950000,138296.50000000,1602979200000
2020-10-19 00:00:00,4.13710000,4.17480000,3.99260000,4.05000000,274925.09000000,1603065600000
2020-10-20 00:00:00,4.05680000,4.09080000,3.69250000,3.80400000,589447.62000000,1603152000000
2020-10-21 00:00:00,3.80070000,4.10300000,3.79180000,3.95850000,319446.86000000,1603238400000
2020-10-22 00:00:00,3.95740000,4.49040000,3.95110000,4.33850000,741499.28000000,1603324800000
2020-10-23 00:00:00,4.34060000,4.48720000,4.13540000,4.25680000,324892.94000000,1603411200000
2020-10-24 00:00:00,4.25390000,4.36200000,4.14000000,4.18210000,218601.98000000,1603497600000
2020-10-25 00:00:00,4.18030000,4.25260000,4.10000000,4.14790000,209663.90000000,1603584000000
2020-10-26 00:00:00,4.14090000,4.48970000,4.01410000,4.14800000,661155.33000000,1603670400000
2020-10-27 00:00:00,4.14540000,4.35000000,4.03430000,4.12170000,292754.21000000,1603756800000
2020-10-28 00:00:00,4.12140000,4.17920000,3.93080000,4.05960000,359147.72000000,1603843200000
2020-10-29 00:00:00,4.06070000,4.10510000,3.72960000,3.77580000,422589.86000000,1603929600000
2020-10-30 00:00:00,3.77440000,3.82260000,3.57810000,3.72240000,850092.33000000,1604016000000
2020-10-31 00:00:00,3.71160000,3.76120000,3.58760000,3.64560000,346114.94000000,1604102400000
2020-11-01 00:00:00,3.63550000,3.71420000,3.55210000,3.68140000,295468.18000000,1604188800000
2020-11-02 00:00:00,3.68510000,3.87750000,3.61450000,3.61700000,322604.28000000,1604275200000
2020-11-03 00:00:00,3.61740000,3.65130000,3.23680000,3.32300000,664899.75000000,1604361600000
2020-11-04 00:00:00,3.32990000,3.37590000,3.00000000,3.17180000,466205.93000000,1604448000000
2020-11-05 00:00:00,3.17360000,3.38410000,3.02110000,3.33480000,644688.78000000,1604534400000
2020-11-06 00:00:00,3.33500000,3.66660000,3.31940000,3.59130000,910038.31000000,1604620800000
2020-11-07 00:00:00,3.59400000,3.91930000,3.37000000,3.41260000,832528.78000000,1604707200000
2020-11-08 00:00:00,3.40930000,3.67000000,3.36130000,3.47540000,543130.62000000,1604793600000
2020-11-09 00:00:00,3.46740000,3.53990000,3.26190000,3.41250000,534923.49000000,1604880000000
2020-11-10 00:00:00,3.42100000,3.63000000,3.36900000,3.57130000,482731.01000000,1604966400000
2020-11-11 00:00:00,3.57750000,3.82000000,3.46000000,3.48420000,389355.68000000,1605052800000
2020-11-12 00:00:00,3.49180000,3.56910000,3.32000000,3.42430000,314355.65000000,1605139200000
2020-11-13 00:00:00,3.42680000,3.70180000,3.39110000,3.67450000,585394.03000000,1605225600000
2020-11-14 00:00:00,3.67790000,3.70420000,3.39600000,3.48940000,443020.54000000,1605312000000
2020-11-15 00:00:00,3.48400000,3.64150000,3.41010000,3.54530000,438362.91000000,1605398400000
2020-11-16 00:00:00,3.53480000,3.82000000,3.45500000,3.70000000,658000.76000000,1605484800000
2020-11-17 00:00:00,3.70620000,3.93330000,3.68810000,3.83550000,490826.18000000,1605571200000
2020-11-18 00:00:00,3.84760000,3.87390000,3.55000000,3.74450000,531913.49000000,1605657600000
2020-11-19 00:00:00,3.74980000,3.82720000,3.55630000,3.63990000,386309.17000000,1605744000000
2020-11-20 00:00:00,3.64320000,4.01110000,3.62240000,3.71500000,657029.12000000,1605830400000
2020-11-21 00:00:00,3.71240000,4.09830000,3.67000000,4.02810000,557225.00000000,1605916800000
2020-11-22 00:00:00,4.02910000,4.06020000,3.71000000,3.88920000,562448.53000000,1606003200000
2020-11-23 00:00:00,3.90660000,4.25750000,3.85190000,4.07470000,611842.99000000,1606089600000
2020-11-24 00:00:00,4.07480000,4.33340000,3.86500000,4.26000000,855854.35000000,1606176000000
2020-11-25 00:00:00,4.26000000,4.39890000,3.90010000,4.04530000,763623.28000000,1606262400000
2020-11-26 00:00:00,4.03630000,4.08900000,3.28000000,3.54470000,1011308.69000000,1606348800000
2020-11-27 00:00:00,3.53990000,3.75810000,3.41780000,3.59420000,382067.49000000,1606435200000
2020-11-28 00:00:00,3.59030000,3.69980000,3.47520000,3.62710000,256600.45000000,1606521600000
2020-11-29 00:00:00,3.62990000,3.76620000,3.53100000,3.70130000,222772.03000000,1606608000000
2020-11-30 00:00:00,3.71240000,3.82000000,3.64180000,3.70240000,266744.60000000,1606694400000
2020-12-01 00:00:00,3.70440000,3.81280000,3.45010000,3.55430000,453003.61000000,1606780800000
2020-12-02 00:00:00,3.55000000,3.84580000,3.50590000,3.74000000,255368.39000000,1606867200000
2020-12-03 00:00:00,3.73840000,3.89660000,3.71030000,3.81230000,217818.87000000,1606953600000
2020-12-04 00:00:00,3.80760000,3.86000000,3.50910000,3.53480000,306354.06000000,1607040000000
2020-12-05 00:00:00,3.53370000,3.71820000,3.50590000,3.63820000,176697.58000000,1607126400000
2020-12-06 00:00:00,3.63840000,3.67330000,3.50770000,3.60550000,198916.73000000,1607212800000
2020-12-07 00:00:00,3.60360000,3.60960000,3.30000000,3.38950000,319608.12000000,1607299200000
2020-12-08 00:00:00,3.38960000,3.39480000,3.08500000,3.11720000,947986.45000000,1607385600000
2020-12-09 00:00:00,3.11850000,3.44110000,2.80010000,3.26520000,1491988.40000000,1607472000000
2020-12-10 00:00:00,3.26440000,3.35830000,3.06430000,3.14990000,1121704.58000000,1607558400000
2020-12-11 00:00:00,3.14820000,3.30700000,3.01310000,3.23750000,740274.35000000,1607644800000
2020-12-12 00:00:00,3.23200000,3.45000000,3.23180000,3.33320000,695480.54000000,1607731200000
2020-12-13 00:00:00,3.34090000,3.41730000,3.28060000,3.34050000,598125.27000000,1607817600000
2020-12-14 00:00:00,3.34010000,3.34240000,3.13570000,3.14330000,1041542.84000000,1607904000000
2020-12-15 00:00:00,3.14390000,3.54410000,3.06000000,3.30140000,899508.23000000,1607990400000
2020-12-16 00:00:00,3.30120000,3.38440000,3.14510000,3.34090000,660892.42000000,1608076800000
2020-12-17 00:00:00,3.34440000,3.38230000,3.17610000,3.20790000,634136.04000000,1608163200000
2020-12-18 00:00:00,3.20680000,3.47370000,3.14240000,3.40810000,642895.11000000,1608249600000
2020-12-19 00:00:00,3.40810000,3.60760000,3.37830000,3.46510000,506114.81000000,1608336000000
2020-12-20 00:00:00,3.45800000,3.49800000,3.27550000,3.30400000,415890.15000000,1608422400000
2020-12-21 00:00:00,3.30410000,3.35640000,2.92500000,3.08920000,827256.68000000,1608508800000
2020-12-22 00:00:00,3.09220000,3.13310000,2.91980000,3.07610000,488812.87000000,1608595200000
2020-12-23 00:00:00,3.07050000,3.69370000,2.75010000,2.94650000,2874448.39000000,1608681600000
2020-12-24 00:00:00,2.95250000,3.11530000,2.76790000,3.10060000,910977.44000000,1608768000000
2020-12-25 00:00:00,3.11710000,3.13010000,2.84000000,2.95170000,870245.85000000,1608854400000
2020-12-26 00:00:00,2.94970000,2.99750000,2.85000000,2.91780000,475916.53000000,1608940800000
2020-12-27 00:00:00,2.92230000,3.07590000,2.84010000,2.90260000,566733.02000000,1609027200000
2020-12-28 00:00:00,2.91680000,3.04960000,2.86850000,2.95770000,932674.77000000,1609113600000
2020-12-29 00:00:00,2.96090000,3.01000000,2.83220000,2.92480000,831346.83000000,1609200000000
