time,open,high,low,close,volume,timestamp
2018-04-17 00:00:00,0.25551000,0.28800000,0.23983000,0.24260000,67462293.24000000,1523923200000
2018-04-18 00:00:00,0.24260000,0.26460000,0.24201000,0.26200000,31328095.79000000,1524009600000
2018-04-19 00:00:00,0.26199000,0.27500000,0.25777000,0.27004000,50859980.22000000,1524096000000
2018-04-20 00:00:00,0.27004000,0.30442000,0.26648000,0.30108000,71084276.49000000,1524182400000
2018-04-21 00:00:00,0.30161000,0.30700000,0.26509000,0.28668000,92719842.91000000,1524268800000
2018-04-22 00:00:00,0.28669000,0.29730000,0.27716000,0.28160000,48693828.46000000,1524355200000
2018-04-23 00:00:00,0.28160000,0.28867000,0.28064000,0.28788000,34341260.85000000,1524441600000
2018-04-24 00:00:00,0.28798000,0.32000000,0.28593000,0.30853000,90526059.79000000,1524528000000
2018-04-25 00:00:00,0.30850000,0.31099000,0.25730000,0.26870000,124688510.26000000,1524614400000
2018-04-26 00:00:00,0.26870000,0.29390000,0.25500000,0.29326000,68109625.26000000,1524700800000
2018-04-27 00:00:00,0.29326000,0.30643000,0.28145000,0.28445000,69781321.86000000,1524787200000
2018-04-28 00:00:00,0.28440000,0.36498000,0.28170000,0.35676000,168937876.23000000,1524873600000
2018-04-29 00:00:00,0.35675000,0.38660000,0.34150000,0.36254000,162840221.99000000,1524960000000
2018-04-30 00:00:00,0.36251000,0.36370000,0.33000000,0.34145000,93142615.39000000,1525046400000
2018-05-01 00:00:00,0.34145000,0.36034000,0.31870000,0.35504000,120368721.75000000,1525132800000
2018-05-02 00:00:00,0.35498000,0.37586000,0.34500000,0.37199000,65457686.29000000,1525219200000
2018-05-03 00:00:00,0.37199000,0.38850000,0.36402000,0.36716000,88326409.65000000,1525305600000
2018-05-04 00:00:00,0.36683000,0.36897000,0.34650000,0.35800000,56069269.37000000,1525392000000
2018-05-05 00:00:00,0.35840000,0.37434000,0.35771000,0.36502000,46962690.28000000,1525478400000
